,PH-PA,TH-TA,DGH-DGA,WH-WA,GFH-GFA,MGFH+MGFA,GCH-GCA,MGCH+MGCA,MGFH+MGCA,MGCH+MGFA,GFH-GCA,GCH-GFA,FOH-FOA,FDH-FDA,MFOH+MFOA,MFDH+MFDA,FOH-FDA,FDH-FOA,MFOH+MFDA,MFDH+MFOA,DSH-DSA,MDSH+MDSA,PRT,GLS,R
11614,-16.377332735302957,-6,-7.0,0.0,3.0,1.3571428571428572,1.0,3.6428571428571432,2.5714285714285716,2.428571428571429,-14.0,18.0,1.4245504495504484,-6.426068376068375,2.573486235986236,-1.8784743034743037,28.662964812964812,-33.664482739482736,0.6278852100280669,0.06712672248386542,-3,0.7857142857142857,0,1.0,1
11615,-82.077789795125,-5,-14.0,0.5,4.0,2.564102564102564,4.0,2.707692307692308,2.641025641025641,2.6307692307692307,3.0,5.0,-1.4748196354654155,-6.798784548784551,3.722103767819389,-0.8073769819923666,27.597937590968282,-35.87154177521825,1.485737827324489,1.4289889585025333,-5,0.8153846153846154,0,1.0,-1
11616,-142.07808905906893,-27,-48.0,-5.5,-20.0,3.128571428571429,2.0,3.0428571428571427,2.3285714285714283,3.842857142857143,-8.0,-10.0,-26.192001758306105,-5.9939060939060935,4.052340971466231,-0.8178712160855017,19.522342874516788,-51.70825072672899,1.0047179959447043,2.2297517594360245,0,0.5523809523809524,0,4.0,0
11617,-149.74191340627203,-23,-36.0,0.5,-4.0,1.9395604395604393,-4.0,3.1263736263736264,2.5549450549450547,2.510989010989011,-12.0,4.0,-18.40092804364183,-12.720401820401818,3.5557779103469374,-1.4619028712435305,18.157025406416885,-49.27835527046054,0.7436276449578054,1.3502473941456012,1,0.8131868131868132,1,5.0,1
11618,166.68054292810564,25,45.0,7.0,13.0,1.642857142857143,-15.0,3.6428571428571432,3.6428571428571432,1.642857142857143,-15.0,13.0,11.694598493294148,24.805835830835832,2.7448522733305345,-1.899919723134009,50.76362113731679,-14.263186813186815,-0.04579220124251182,0.8907247514390372,7,0.6428571428571428,1,1.0,1
11619,-80.60039285246296,-14,-13.0,-3.5,-12.0,2.666666666666667,-2.0,2.861538461538461,2.4,3.128205128205128,-8.0,-6.0,-10.825712257635125,4.138611388611389,3.1808921654764966,0.23609783379014113,17.699278791384057,-24.38637966040779,1.2792260955418848,2.1377639037247533,1,0.7948717948717949,0,1.0,-1
11620,-105.53954668878214,-18,-22.0,-1.5,-3.0,3.942857142857143,4.0,1.3714285714285714,2.3714285714285714,2.942857142857143,19.0,-18.0,-10.543513569844496,-8.694408369408372,4.421121420762226,0.903083596297882,15.82460422131475,-35.062526160567614,2.5376844356794237,2.7865205813806853,6,0.8142857142857143,0,0.0,0
11621,230.71890895511626,35,49.0,5.0,13.0,3.521978021978022,-16.0,1.8846153846153846,3.8076923076923075,1.5989010989010988,9.0,-12.0,14.505400447505718,20.347888222888226,5.2030102035198915,0.7212690087690087,47.74509401417297,-12.891805343779026,2.8287463773293737,3.095532834959527,-1,0.36813186813186816,1,2.0,1
11622,-13.833876876032264,0,-9.0,0.5,-6.0,1.0904761904761904,-8.0,3.019047619047619,2.0904761904761906,2.019047619047619,-21.0,7.0,-8.000357885335674,1.6001082251082277,2.362796067320902,-1.849882154882155,27.471001367054,-33.871251027281446,-0.001961216171742719,0.51487512861049,-3,0.8904761904761904,0,2.0,0
11623,166.03613966013518,30,41.0,4.5,15.0,3.5,-12.0,1.5714285714285714,3.5,1.5714285714285714,15.0,-12.0,16.026767863909473,17.008577533577533,5.049598349205103,1.041151903651904,44.5767978176159,-11.541452420128891,3.0103104953689295,3.080439757488077,-6,0.7142857142857142,1,2.0,1
11624,-294.80771241976834,-50,-74.0,-7.0,-17.0,3.342857142857143,13.0,2.585714285714286,1.9428571428571428,3.9857142857142858,4.0,-8.0,-22.902027356551862,-31.749025974025976,4.5700745821488375,0.06956898921184629,5.111806962574224,-59.76286029315206,2.7024856275404323,1.9371579438202522,7,0.7761904761904762,0,0.0,0
11625,54.355984920853984,9,28.0,1.5,10.0,2.142857142857143,-11.0,3.5,3.571428571428571,2.0714285714285716,-10.0,9.0,13.710570691491746,7.470077145077142,2.956505536721702,-1.3054562500991074,40.424056426030106,-19.24340858946122,1.0483994128261047,0.60264987379649,-3,0.6428571428571428,0,3.0,-1
11626,-104.6840842951442,-16,-25.0,-1.0,3.0,1.6428571428571428,9.0,3.5,2.357142857142857,2.785714285714286,-7.0,19.0,-4.724761108456761,-16.807063769563772,2.2470067458421497,-2.4331653465582037,21.995292207792208,-43.52711708581274,0.3384315089672234,-0.5245901096832775,-4,0.4285714285714286,0,3.0,-1
11627,-184.31653681011846,-32,-45.0,-4.0,-7.0,2.571428571428571,11.0,1.9761904761904763,1.6428571428571428,2.9047619047619047,6.0,-2.0,-17.429788412395588,-25.26465756465756,3.523753674093962,-0.447330341616056,7.5439865933780705,-50.23843257043122,1.7399126022529865,1.3365107302249197,1,0.7571428571428571,-1,2.0,-1
11628,120.07660247577053,20,37.0,3.0,18.0,3.1428571428571432,-5.0,2.5,3.6428571428571432,2.0,11.0,2.0,18.960413035860608,5.228504828504831,4.9445598096675925,-0.919495980210266,53.14284946132773,-28.95393159696229,2.502957207848512,1.522106621608814,2,0.5714285714285714,0,2.0,0
11629,185.46830127908095,22,29.0,4.5,4.0,1.4564102564102566,-15.0,2.5794871794871796,2.6564102564102567,1.3794871794871795,-14.0,3.0,11.350002149030278,10.49199689199689,3.357485272795129,-0.6483900145438609,38.78841651244464,-16.946417471417472,1.5282576485675046,1.1808376096837634,-2,0.8512820512820514,-1,5.0,1
11630,194.88119494204977,40,50.0,4.0,24.0,2.6666666666666665,3.0,1.5333333333333332,2.8,1.4,22.0,5.0,19.97857093450713,8.233620546120548,3.6154271714369526,1.1076748251748252,32.9142383372798,-4.702046856652117,2.7530493445854414,1.9700526520263362,-2,0.6666666666666667,0,1.0,1
11631,-55.660718477068826,-8,-12.0,3.5,16.0,3.2205128205128206,2.0,1.712820512820513,2.912820512820513,2.0205128205128204,20.0,-2.0,7.016807437202171,-10.772133422133422,4.281742645194063,-0.1376859892244508,29.535820027925293,-33.291146012856544,2.5495109074461304,1.5945457485234815,-5,1.1025641025641026,-1,5.0,-1
11632,-11.967988454431634,-2,-3.0,1.5,3.0,2.642857142857143,-3.0,2.071428571428571,2.571428571428571,2.142857142857143,4.0,-4.0,0.21005201615512092,-4.932529970029971,3.658209662660944,-0.43277882831454273,26.275680459890985,-30.998158413765836,1.796379059536954,1.4290517748094476,4,1.4285714285714284,0,3.0,-1
11633,-125.39594239059943,-19,-33.0,-2.5,-5.0,1.9333333333333333,7.0,3.0,2.0666666666666664,2.8666666666666667,-7.0,9.0,-8.030202558879033,-14.879462204462206,3.109160431072196,-1.1185719835719836,20.253160728160726,-43.16282549150196,1.2236028786028785,0.7669855688973337,-4,0.8,-1,5.0,-1
11634,98.14826664309862,11,16.0,2.5,4.0,2.6333333333333333,-9.0,2.533333333333333,3.033333333333333,2.1333333333333333,-2.0,-3.0,1.8797546032315857,6.403596403596406,4.005726076638694,-0.45446454339311493,36.51760485192649,-28.234253845098497,1.6965360600590336,1.8547254731865452,5,0.7714285714285714,0,2.0,1
11635,-160.9964313009035,-25,-33.0,-4.5,-4.0,2.85,13.0,1.975,1.85,2.975,11.0,-2.0,-9.316550868018826,-17.8123334998335,3.988376627209705,0.16482590326340307,16.174269592300284,-43.30315396015261,2.2889885965217647,1.8642139339513437,-1,0.5833333333333333,1,2.0,0
11636,-40.98623734419391,-7,-17.0,-1.5,-1.0,2.0666666666666664,1.0,3.2666666666666666,2.6,2.7333333333333334,-9.0,9.0,-7.5356768772733425,-2.466242091242089,3.0436010865658627,-0.994956154956155,25.28821982715742,-35.290138795672846,0.8553413062704788,1.193303625339229,-7,1.1333333333333333,0,4.0,-1
11637,-118.00306929318378,-19,-26.0,1.5,-1.0,2.2142857142857144,-7.0,3.357142857142857,3.0,2.571428571428571,-12.0,4.0,-14.122308539413805,-1.7637584637584656,3.788161264383069,-1.597568304711162,29.75707348207348,-45.64314048524575,0.6539196914196914,1.5366732682522155,2,0.8571428571428572,-1,3.0,1
11638,120.02886454707345,17,28.0,5.0,7.0,2.123809523809524,-12.0,3.3428571428571425,3.4095238095238094,2.057142857142857,-11.0,6.0,11.001012479728423,16.54402819402819,3.012169619476172,-1.2042516213944785,44.209656637764056,-16.664615964007442,0.6401236081879125,1.1677943898937808,2,0.9619047619047618,1,2.0,1
11639,29.726169903416803,5,14.0,0.0,1.0,1.6785714285714286,-7.0,3.116071428571429,2.616071428571429,2.178571428571429,-14.0,8.0,-4.91107406973607,18.014091464091464,2.6006588684464838,-0.42232032600336195,29.88725886686413,-16.784241472508736,0.42576305990897145,1.7525754825341506,-4,1.0535714285714286,1,2.0,0
11640,185.7270736793215,33,57.0,8.0,14.0,2.616071428571429,-15.0,2.678571428571429,3.616071428571429,1.6785714285714286,0.0,-1.0,11.702318174028708,25.433984071484073,3.3166987189484844,-1.0158252337939842,50.45994110665164,-13.32363886113886,0.5482970809039889,1.7525764042505112,6,0.9107142857142857,1,3.0,1
11641,121.63603024672466,25,43.0,4.0,8.0,3.8916666666666666,-16.0,1.6458333333333333,3.5791666666666666,1.9583333333333333,13.0,-21.0,14.632216754859705,19.01164113664114,4.890174419859422,1.1357845742220742,45.95880878910056,-12.314950897599715,2.932262417719369,3.0936965763621274,-2,0.5125,0,4.0,1
11642,240.3603318904245,44,74.0,8.5,27.0,2.466666666666667,-18.0,3.333333333333333,4.4,1.4,-2.0,11.0,30.725458518936783,22.7468031968032,3.92582421872277,-2.034971694971695,71.44210021057847,-17.969838494838495,1.2113814392799904,0.6794710844710845,5,0.4666666666666667,0,8.0,1
11643,-245.45262609098359,-46,-74.0,-8.5,-24.0,2.4,11.0,1.7999999999999998,0.9333333333333333,3.2666666666666666,-2.0,-11.0,-23.290709867698695,-25.397603785103783,3.5885573031635754,0.030075942575942705,2.3444533780060066,-51.032767030808486,1.8795464201165957,1.7390868256229224,2,0.6666666666666667,1,2.0,0
11644,76.00484493609565,3,11.0,4.5,6.0,2.666666666666667,-15.0,2.8666666666666667,3.466666666666667,2.0666666666666664,-6.0,-3.0,-3.0981191609027903,12.030706793206793,4.36580123389636,-0.6869882894882894,42.36221524153687,-33.429627609232874,1.335112273733716,2.343700670674355,3,0.8666666666666667,-1,3.0,-1
11645,38.57729364805493,2,13.0,-1.0,2.0,1.7333333333333334,0.0,2.8,2.333333333333333,2.2,-7.0,9.0,-1.3256085349408622,16.46324900589606,2.4528487257515827,-0.4284890273125568,29.178853383458645,-14.041212912503445,0.41921793119161543,1.6051417672474102,2,0.8,0,3.0,1
11646,-97.76797938820198,-11,-13.0,-1.0,2.0,2.6666666666666665,4.0,2.533333333333333,2.533333333333333,2.6666666666666665,4.0,2.0,-0.4052465600093278,-7.706635031635034,3.764975780072585,-0.42886724386724406,27.397881883726537,-35.509763475370896,1.9114338838235272,1.4246746523818135,-5,0.7333333333333334,-1,2.0,-1
11647,-85.74778846205209,-12,-14.0,0.0,1.0,1.8,1.0,4.066666666666666,2.9333333333333336,2.9333333333333336,-16.0,18.0,-3.444871794871794,-9.571374214021272,2.3441554741554738,-3.3966669604904904,36.54804525539819,-49.56429126429126,-0.3220389958625256,-0.7304724904724906,-3,0.3333333333333333,1,3.0,1
11648,-34.13929914209598,0,9.0,1.5,5.0,1.9333333333333333,-10.0,3.466666666666667,3.2,2.2,-14.0,9.0,3.443854721940024,-0.3957917082917106,2.502470663816701,-1.564483756983757,32.02618966282759,-28.97812664917928,0.5969816677575298,0.34100523907541436,0,0.9333333333333333,0,2.0,0
11649,-17.53264496212455,-8,-22.0,0.5,-5.0,2.5,2.0,1.7142857142857144,1.8571428571428572,2.357142857142857,4.0,-7.0,0.4680495289878124,-8.553418803418806,4.677134984589223,0.36713147963147935,26.127339897488714,-34.212709171919705,2.844328529696302,2.199937934524401,-5,1.0714285714285714,0,0.0,0
11650,101.96630996973352,15,29.0,4.5,9.0,2.2,-17.0,3.1333333333333333,3.533333333333333,1.8,-11.0,3.0,12.300313988784154,12.103164890664887,3.0202114860283604,-1.5124176749176748,46.196458146819786,-21.792979267370747,0.7604685421593185,0.7473252689513673,6,1.2000000000000002,1,5.0,1
11651,-393.29730213028745,-65,-99.0,-8.5,-16.0,3.125,19.0,2.6875,1.8125,4.0,5.0,-2.0,-29.751244131535902,-48.02877669715905,4.023612209880445,-0.6792251202637232,-1.2673117731941304,-76.51270905550082,2.2433664374840845,1.1010206521326376,-2,0.25,-1,6.0,-1
11652,51.52251968417977,13,17.0,1.5,4.0,2.875,-1.0,2.0625,2.625,2.3125,8.0,-5.0,6.293647474169141,8.18092348827643,4.122258714432464,0.7549718663689251,34.17558026573109,-19.70100930328552,2.3796379149598414,2.4975926658415473,-2,0.875,-1,2.0,-1
11653,22.86198767336657,13,11.0,4.0,23.0,2.4375,7.0,1.8125,2.625,1.625,20.0,10.0,17.167703311181576,-15.498222365869422,3.463589647385414,-0.364831798103857,31.462112036570247,-29.79263109125809,2.570189102048622,0.5285687472329348,-2,0.75,0,0.0,0
11654,-101.20176360385324,-21,-35.0,-2.0,-6.0,2.4416666666666664,6.0,2.854166666666667,2.2541666666666664,3.041666666666667,-3.0,3.0,-8.976004904559279,-12.877948440448442,3.499771644780398,-0.8520145710770711,22.70133687710414,-44.555290222111864,1.5199377834264343,1.1278192902768924,3,1.2333333333333334,1,2.0,0
11655,-68.81793279028409,-11,-21.0,0.5,1.0,1.8708333333333333,1.0,2.775,2.3375,2.3083333333333336,-6.0,8.0,-10.167782998922217,-12.47732406482406,2.9384534652424787,-1.7298395007770009,24.856320093211572,-47.501427156957845,0.6035132591002261,0.6051007053652517,1,0.7083333333333333,1,1.0,1
11656,138.2262615620607,22,37.0,3.5,2.0,1.8125,-19.0,2.8666666666666667,3.0,1.6791666666666667,-17.0,0.0,15.2000943116905,11.037276612276608,3.309131852832563,-0.7380678175990677,44.384701979850796,-18.147331055883686,1.4850938735725445,1.0859701616609507,-2,0.9,0,2.0,0
11657,258.55413229065766,45,65.0,8.5,23.0,2.6875,-16.0,2.625,3.875,1.4375,4.0,3.0,18.36907736798089,24.480895493395494,3.771874502948214,0.015177964396714372,51.478558739100194,-8.628585877723808,1.7025319172532578,2.084520550091671,-3,0.8125,0,3.0,1
11658,-86.74489443460061,-17,-22.0,-0.5,5.0,2.895833333333333,5.0,1.7333333333333334,2.2958333333333334,2.333333333333333,14.0,-4.0,-1.9263992102480998,-13.325679875679876,4.078281399178454,0.18066801832426815,22.7328911582528,-37.98497024418078,2.4343287079450606,1.8246207095576614,1,1.4833333333333334,1,1.0,1
11659,-134.29619584528814,-24,-42.0,-4.5,-14.0,3.5,0.0,2.875,2.75,3.625,-2.0,-12.0,-19.17171582934944,-2.305935730935734,4.702569123151806,-0.8255442474192476,33.486081184425835,-54.96373274471101,1.4114568097908506,2.4655680659417074,-3,0.5625,-1,3.0,-1
11660,-39.508392593587246,-7,-15.0,-1.0,-1.0,1.5625,8.0,3.375,2.1875,2.75,-11.0,18.0,-0.4828404842780749,-10.181522888875833,2.443127774467624,-2.1920067065287654,31.74889416139416,-42.413257534548066,0.42864435911310905,-0.1775232911742508,-1,0.5625,1,1.0,1
11661,-39.243341200018676,-11,-15.0,0.0,4.0,2.75,4.0,1.75,2.25,2.25,12.0,-4.0,-0.16275250514139827,-8.263100298394415,4.053067984382495,0.5305614218298041,23.967126098653623,-32.392978902189434,2.5449505716453062,2.038678834566993,-2,1.25,0,0.0,0
11662,-21.21141202532101,-4,-14.0,-0.5,-2.0,2.0,4.0,3.375,2.5,2.875,-10.0,12.0,-8.956585965993028,-5.099735068852711,3.0330919276095676,-1.2663398488766138,27.367293694466582,-41.42361472931232,0.762849448830842,1.0039026299021119,2,0.5,0,3.0,1
11663,-124.21275223592386,-16,-30.0,0.0,-2.0,2.375,-2.0,2.875,2.625,2.625,-6.0,2.0,-9.708111196834906,-7.83115038556215,3.382349831537305,-1.0180781636663991,26.4337931704311,-43.97305475282816,1.1234808085831793,1.2407908592877264,-4,1.25,0,0.0,0
11664,78.90318483664873,8,20.0,2.5,3.0,1.8125,-14.0,3.625,3.25,2.1875,-20.0,9.0,0.8961636453991702,25.611201217083565,2.3345979625991173,-0.7689517998341528,38.08208053070753,-11.574715668224794,0.010478157267344912,1.5551680054976196,2,0.875,1,1.0,1
11665,41.4447991397642,10,28.0,3.5,8.0,2.047794117647059,-10.0,3.4154411764705883,3.297794117647059,2.1654411764705883,-12.0,10.0,7.65727686280756,14.448394742512388,2.878346670124211,-1.8024826771772058,49.531321364057945,-27.425649758737993,0.26121888879606203,0.8146451041509429,1,0.5441176470588236,1,2.0,1
11666,122.50884196084473,23,33.0,4.5,8.0,2.077205882352941,-10.0,2.7720588235294117,2.9595588235294117,1.8897058823529411,-7.0,5.0,8.118356764718659,15.89446746064393,3.370848317589023,-0.5200541633851539,44.19470090580065,-20.181876680438062,1.2487104269371412,1.602083727266728,-4,1.2058823529411766,0,0.0,0
11667,221.9456045099089,33,52.0,8.0,18.0,3.5,-24.0,2.25,4.1875,1.5625,7.0,-13.0,12.714808052994556,27.89541177776472,5.331246607646422,0.4688160695513638,59.2045542201401,-18.59433438938083,2.4256374721998255,3.3744252049979604,-3,0.5625,1,3.0,1
11668,-9.758383164618863,0,11.0,-2.0,13.0,3.9375,8.0,1.75,3.0,2.6875,28.0,-7.0,12.441517447344886,-14.640446318387495,5.29320652202709,0.2703693365458072,39.08323304832896,-41.28216191937157,3.6280992969655856,1.9354765616073117,0,0.75,0,0.0,0
11669,-101.26591256006736,-25,-38.0,-3.5,-15.0,2.9375,5.0,1.4375,1.5625,2.8125,7.0,-17.0,-6.967187729354556,-12.558856584591883,4.621589379555909,0.7161877491381166,21.480190886369115,-41.00623520031555,2.8436282160731787,2.494148912620846,2,0.75,0,0.0,0
11670,122.07093429361271,17,17.0,5.0,0.0,0.875,-20.0,3.75,2.9375,1.6875,-33.0,13.0,-0.8251145540619227,19.860986399221694,2.4161612206020093,-2.6676531903553964,50.18845121023914,-31.15257936507936,-0.7721866396668065,0.5206946699134197,8,0.625,0,4.0,0
11671,160.76157380745576,28,50.0,7.0,17.0,2.5294117647058822,-12.0,2.1176470588235294,3.1764705882352944,1.4705882352941178,6.0,-1.0,11.460218430491373,22.409569025745494,3.1500954014570555,-0.16670332742997107,45.127682923658156,-11.257895467421292,1.1696563136237152,1.8137357604033693,7,1.0,1,4.0,1
11672,-207.40804598256432,-35,-60.0,-4.0,-4.0,2.4705882352941178,15.0,3.235294117647059,2.2941176470588234,3.411764705882353,-1.0,12.0,-11.055866035187677,-34.03171877142466,3.154733482928873,-1.8501703025924479,19.997889773625065,-65.08547458023739,1.3280419647634178,-0.023478784426992583,-8,0.7058823529411765,-1,3.0,-1
11673,-341.01029520583234,-57,-87.0,-7.0,-21.0,3.117647058823529,8.0,2.1176470588235294,1.7647058823529411,3.4705882352941178,2.0,-15.0,-32.32412955502985,-37.7730965113318,4.0459725477186215,-0.008313735476365158,-0.5871796260234454,-69.51004644033821,2.179093140130009,1.858565672112247,3,0.5294117647058824,-1,2.0,0
11674,-10.921485169634025,-10,-24.0,-2.0,-16.0,3.411764705882353,-6.0,2.4705882352941178,2.647058823529412,3.235294117647059,-3.0,-19.0,-16.846276032625138,7.8288038758626985,4.7227379863031285,0.02679078898802084,35.406815098797196,-44.42428725555963,1.6490267432782855,3.100502032012864,2,0.9411764705882353,0,7.0,-1
11675,269.97600109538973,45,55.0,7.5,17.0,3.117647058823529,-13.0,2.411764705882353,3.6470588235294112,1.8823529411764706,8.0,-4.0,11.146613830584823,21.530958012575663,4.103882586568487,0.2570150293766209,49.0371601577111,-16.359588314550614,1.8750269202669405,2.4858706956781664,3,0.5294117647058824,0,6.0,1
11676,86.69964195696025,23,30.0,2.0,17.0,1.9411764705882355,7.0,1.7058823529411766,2.1176470588235294,1.5294117647058822,14.0,10.0,16.540568469592294,4.299779876985763,3.277012849146839,1.1257155330252215,28.706201360322776,-7.865853013744719,2.5613873849862223,1.841340997185838,-1,0.8823529411764706,1,3.0,1
11677,48.026392077366495,10,7.0,6.0,17.0,2.6985294117647056,-4.0,2.4338235294117645,3.1985294117647056,1.9338235294117647,9.0,4.0,7.651928113502684,-4.195227566551092,3.9248970353481605,-1.0534592813112493,42.94157742412387,-39.484876877172276,1.7192939534343366,1.1521438006025746,1,0.6654411764705883,0,1.0,1
11678,39.68172582645548,-2,0.0,3.0,6.0,1.7095588235294117,-5.0,3.4485294117647056,2.8860294117647056,2.2720588235294117,-14.0,15.0,1.3970350486643817,-0.355542007012593,2.7812724875197317,-1.3426739017542435,34.485508016422344,-33.44401497477055,0.8348917247104399,0.6037068610550482,4,1.3419117647058822,0,0.0,0
11679,-54.88633962834842,-7,1.0,1.0,-1.0,3.117647058823529,-8.0,2.3529411764705883,2.9411764705882355,2.5294117647058822,2.0,-11.0,-1.5762669210540956,-4.443829699712051,3.8471750248521106,-0.11156608673909739,30.639251138142193,-36.65934775890834,1.9521445507817405,1.7834643873312728,5,1.2352941176470589,-1,2.0,0
11680,-63.93915377359315,-6,-8.0,-1.0,-1.0,1.588235294117647,-2.0,3.764705882352941,2.7058823529411766,2.6470588235294117,-20.0,17.0,0.2856789896263585,-9.703010878010879,2.33754068142613,-2.0862148232390445,32.893255845461724,-42.31058773384625,0.4194479252005202,-0.1681220670134349,-6,0.8235294117647058,-1,1.0,-1
11681,252.2674260272977,40,57.0,10.0,7.0,1.4705882352941178,-28.0,3.2941176470588234,3.4117647058823533,1.3529411764705883,-26.0,5.0,13.260643113880171,36.07146562587739,3.284426252263726,-1.9131917294547058,68.84580721448545,-19.513698474727885,0.01471071693400372,1.3565238058750166,7,0.6470588235294118,-1,1.0,-1
11682,-90.70844511819325,-17,-39.0,-3.5,-14.0,1.8823529411764706,5.0,2.2941176470588234,1.5294117647058822,2.647058823529412,-8.0,-1.0,-13.431378569955097,-14.578999758411523,3.1769935979160557,-0.5728939361292302,17.86885487520162,-45.87923320356824,1.3358033952597783,1.2682962665270472,1,1.1176470588235294,1,1.0,1
11683,-145.3598808305169,-35,-47.0,-5.0,-8.0,2.4705882352941178,16.0,2.1176470588235294,1.5882352941176472,3.0,7.0,1.0,-15.292346119229677,-21.84663277898572,3.6762295484894363,0.034724185848753364,12.383306133338102,-49.5222850315535,2.048250004220743,1.6627037301174465,7,1.2352941176470589,-1,3.0,-1
11684,19.89693696777954,5,8.0,1.5,4.0,2.588235294117647,-8.0,2.3529411764705883,2.823529411764706,2.1176470588235294,0.0,-4.0,1.131366003352312,4.959638400814874,3.9057102649872997,-0.01586492131474837,36.37889128565101,-30.287886881483818,1.8323264248520827,2.0575189188204686,-4,1.4117647058823528,0,3.0,1
11685,-29.965532586878,-6,-19.0,0.5,3.0,1.8235294117647058,7.0,3.1176470588235294,2.3529411764705883,2.5882352941176467,-6.0,16.0,-7.594939024032129,-8.86164309546662,2.9227260246065114,-1.2120061599300354,26.91693250881128,-43.373514628310026,0.8926159344392526,0.8181039302372237,0,0.5882352941176471,0,0.0,0
11686,-171.1060600066162,-32,-54.0,-1.5,-2.0,2.235294117647059,10.0,2.0,1.7647058823529411,2.4705882352941178,6.0,2.0,-12.872605645178243,-20.39375836581719,3.3695348089964834,0.03684109047430817,11.69471460194077,-44.961078612936205,1.9243983238718352,1.4819775755989562,-2,1.2941176470588236,0,3.0,-1
11687,43.726111513251226,4,12.0,0.5,9.0,4.176470588235294,-3.0,0.8823529411764706,2.8823529411764706,2.176470588235294,31.0,-25.0,8.556550582489542,6.699108081461022,5.536137039709482,1.8130319891565567,39.274222261675156,-24.01856359772459,3.729215176227976,3.619953852638063,-2,0.5882352941176471,0,1.0,-1
11688,78.17752901198014,13,34.0,4.5,19.0,3.3529411764705883,-15.0,3.0,4.176470588235294,2.1764705882352944,5.0,-1.0,14.807438903159728,4.667359846036315,5.22769632012195,-0.9043560966138819,61.859844916852595,-42.38504616765655,2.459907731081193,1.8634324924268748,1,0.7647058823529411,1,4.0,1
11689,-7.978382260292619,5,16.0,3.0,9.0,2.0588235294117645,-12.0,3.6470588235294117,3.4705882352941178,2.235294117647059,-15.0,12.0,12.130993192446368,7.431919306184007,2.9993174675666516,-1.6623699109425756,49.405798966643616,-29.84288646801324,0.8066818337903428,0.5302657228337332,-4,0.5882352941176471,0,3.0,-1
11690,117.31487787631966,13,32.0,3.0,4.0,1.7647058823529411,-13.0,3.352941176470588,3.0588235294117645,2.0588235294117645,-18.0,9.0,0.5197581170693297,29.66969019542549,2.3849193347611704,-0.9313121182930875,43.2826915072086,-13.093243194713782,-0.1305473352470221,1.584154551715105,4,0.7058823529411764,1,4.0,1
11691,-109.9970287780211,-19,-25.0,-1.0,-4.0,4.0,-3.0,1.5,2.7222222222222223,2.7777777777777777,19.0,-26.0,-14.758091429716146,-8.97251971884325,4.8840438237685895,1.6724270963241552,17.03924497272021,-40.7698561212796,3.117525134744347,3.438945785348397,8,0.8888888888888888,-1,5.0,-1
11692,199.77460918463646,36,51.0,6.5,16.0,2.111111111111111,-12.0,2.7777777777777777,3.2222222222222223,1.6666666666666667,-4.0,8.0,17.166834748795914,22.824424105306463,3.5747528680993694,0.0834115956664977,51.41770087894703,-11.42644202484466,1.6719269719798628,1.9862374917860044,-3,0.9444444444444444,1,5.0,1
11693,67.58461464787683,14,22.0,3.0,17.0,1.9444444444444444,4.0,1.6666666666666665,2.1666666666666665,1.4444444444444444,13.0,8.0,13.196089603100031,-4.184835834100537,3.1723100930148416,0.5115613281054456,28.452365768684313,-19.44111199968482,2.324739194926826,1.3591322261934613,2,1.0,1,4.0,1
11694,-29.845561191170987,-16,-36.0,-1.0,-1.0,2.166666666666667,7.0,3.8333333333333335,2.7777777777777777,3.2222222222222223,-12.0,18.0,-9.546077693764456,-21.82812236782825,3.0289267149093124,-2.4994347156111867,34.068152843888136,-65.44235290548085,0.605913907261946,-0.0764219079638202,-1,0.2777777777777778,0,6.0,0
11695,-117.09875258711998,-15,-13.0,-1.0,-5.0,2.833333333333333,-2.0,2.6666666666666665,2.6666666666666665,2.833333333333333,-2.0,-5.0,-5.90730398001034,-6.255945035356799,3.5104769679085095,-0.19986820550546072,27.311482053042162,-39.4747310684093,1.6649888549611482,1.6456199074419005,-3,0.8333333333333333,-1,3.0,-1
11696,-56.86376593745376,-6,1.0,0.0,2.0,1.7777777777777777,-10.0,3.1111111111111107,2.7777777777777777,2.111111111111111,-16.0,8.0,-0.5267210858822402,-6.687005559799676,2.336155083818645,-1.5805359264918086,31.643355769953125,-38.85708241563504,0.5489285918277913,0.20669056549904496,-3,0.9444444444444444,1,5.0,1
11697,-168.13323887091838,-33,-39.0,-5.5,-8.0,3.1111111111111107,13.0,1.7222222222222223,1.8333333333333333,3.0,15.0,-10.0,-11.63018325045038,-12.307983111659583,4.3928029436099125,0.9032720592769613,19.43669477794158,-43.37486114005154,2.666865275365915,2.629209727520959,3,0.8333333333333333,1,3.0,1
11698,91.76059194335494,18,24.0,7.0,19.0,2.5,-10.0,2.5555555555555554,3.333333333333333,1.7222222222222223,4.0,5.0,15.985997572317423,2.267722718458012,3.2265222759219996,-1.4245816411257586,50.98679539881754,-32.73307510804211,1.2820335077831042,0.519907127013137,0,0.6666666666666666,1,5.0,1
11699,-89.57248427379523,-20,-33.0,-2.5,-14.0,3.7777777777777777,-10.0,2.4444444444444446,3.0,3.2222222222222223,0.0,-24.0,-20.09340633843472,1.1275647555059303,4.85982010548278,-0.41488988498792434,37.98946912277194,-56.95531070570073,1.6329936909712988,2.8119365295235568,7,1.1666666666666667,0,1.0,-1
